60, Commit, 0.010549084
60, NewHeight, 0.989330208
60, NewRound, 0.026823833
60, Propose, 0.010250667
60, Prevote, 0.007709333
60, Precommit, 0.002488791
61, Commit, 0.011916375
61, NewHeight, 0.987993791
61, NewRound, 0.003262041
61, Propose, 0.0058475
61, Prevote, 0.004060792
61, Precommit, 0.00255
62, Commit, 0.008922
62, NewHeight, 0.991007708
62, NewRound, 0.002302667
62, Propose, 0.00508025
62, Prevote, 0.003754416
62, Precommit, 0.002631083
63, Commit, 0.009858709
63, NewHeight, 0.989968167
63, NewRound, 0.003630584
63, Propose, 0.007012875
63, Prevote, 0.002877875
63, Precommit, 0.002599083
64, Commit, 0.008958584
64, NewHeight, 0.990899084
64, NewRound, 0.004949375
64, Propose, 0.005152208
64, Prevote, 0.00382275
64, Precommit, 0.002498416
65, Commit, 0.006969459
65, NewHeight, 0.992905583
65, NewRound, 0.004216167
65, Propose, 0.003544584
65, Prevote, 0.001631042
65, Precommit, 0.003308
66, Commit, 0.011946125
66, NewHeight, 0.987785541
66, NewRound, 0.004199
66, Propose, 0.005645875
66, Prevote, 0.003662084
66, Precommit, 0.001340875
67, Commit, 0.009843584
67, NewHeight, 0.989827333
67, NewRound, 0.002134709
67, Propose, 0.006131083
67, Prevote, 0.002954584
67, Precommit, 0.003627042
68, Commit, 0.010317125
68, NewHeight, 0.989400167
68, NewRound, 0.004804542
68, Propose, 0.005983417
68, Prevote, 0.004031917
68, Precommit, 0.002628625
69, Commit, 0.0089575
69, NewHeight, 0.990975167
69, NewRound, 0.001964292
69, Propose, 0.006180958
69, Prevote, 0.00296375
69, Precommit, 0.002568375
70, Commit, 0.008205
70, NewHeight, 0.991482875
70, NewRound, 0.004194209
70, Propose, 0.004359667
70, Prevote, 0.002462375
70, Precommit, 0.003294416
71, Commit, 0.011284958
71, NewHeight, 0.988569875
71, NewRound, 0.003640875
71, Propose, 0.003466458
71, Prevote, 0.003075875
71, Precommit, 0.002506708
72, Commit, 0.00991975
72, NewHeight, 0.989923208
72, NewRound, 0.003641834
72, Propose, 0.002731375
72, Prevote, 0.00293725
72, Precommit, 0.003501833
73, Commit, 0.010487667
73, NewHeight, 0.989375209
73, NewRound, 0.0031845
73, Propose, 0.006163583
73, Prevote, 0.003890958
73, Precommit, 0.002497959
74, Commit, 0.007940292
74, NewHeight, 0.991941375
74, NewRound, 0.003785208
74, Propose, 0.004936167
74, Prevote, 0.002381083
74, Precommit, 0.003344333
75, Commit, 0.013914166
75, NewHeight, 0.985915833
75, NewRound, 0.002699792
75, Propose, 0.008537667
75, Prevote, 0.001626208
75, Precommit, 0.002918667
76, Commit, 0.011978125
76, NewHeight, 0.987814667
76, NewRound, 0.004464042
76, Propose, 0.007003958
76, Prevote, 0.002805417
76, Precommit, 0.0024665
77, Commit, 0.009931292
77, NewHeight, 0.989782833
77, NewRound, 0.003274
77, Propose, 0.005565292
77, Prevote, 0.00328675
77, Precommit, 0.002546834
78, Commit, 0.008980625
78, NewHeight, 0.991023208
78, NewRound, 0.00444875
78, Propose, 0.004985166
78, Prevote, 0.003698291
78, Precommit, 0.002605625
79, Commit, 0.010948167
79, NewHeight, 0.988843375
79, NewRound, 0.004576084
79, Propose, 0.006863083
79, Prevote, 0.002578
79, Precommit, 0.001636125
80, Commit, 0.009772208
80, NewHeight, 0.990008584
80, NewRound, 0.004501708
80, Propose, 0.005384583
80, Prevote, 0.003288458
80, Precommit, 0.001409541
81, Commit, 0.009146708
81, NewHeight, 0.990796708
81, NewRound, 0.004467792
81, Propose, 0.006883791
81, Prevote, 0.004029959
81, Precommit, 0.00334225
82, Commit, 0.009929625
82, NewHeight, 0.989997125
82, NewRound, 0.004557208
82, Propose, 0.003761584
82, Prevote, 0.004139167
82, Precommit, 0.003257167
83, Commit, 0.011841209
83, NewHeight, 0.987953083
83, NewRound, 0.004667958
83, Propose, 0.006617209
83, Prevote, 0.00403275
83, Precommit, 0.003420833
84, Commit, 0.009880125
84, NewHeight, 0.990112125
84, NewRound, 0.005458709
84, Propose, 0.006862167
84, Prevote, 0.002135959
84, Precommit, 0.003269792
85, Commit, 0.009979583
85, NewHeight, 0.99001325
85, NewRound, 0.0045385
85, Propose, 0.00665475
85, Prevote, 0.003043
85, Precommit, 0.003510916
86, Commit, 0.008929958
86, NewHeight, 0.990635167
86, NewRound, 0.003394709
86, Propose, 0.006022791
86, Prevote, 0.003810792
86, Precommit, 0.001247
87, Commit, 0.012413709
87, NewHeight, 0.987667167
87, NewRound, 0.004791291
87, Propose, 0.005417334
87, Prevote, 0.002941459
87, Precommit, 0.0026225
88, Commit, 0.008128375
88, NewHeight, 0.99160375
88, NewRound, 0.004454167
88, Propose, 0.0054875
88, Prevote, 0.00329425
88, Precommit, 0.003505875
89, Commit, 0.009973666
89, NewHeight, 0.98976975
89, NewRound, 0.003619542
89, Propose, 0.0050235
89, Prevote, 0.004247083
89, Precommit, 0.001296041
90, Commit, 0.009865
90, NewHeight, 0.989995042
90, NewRound, 0.003602291
90, Propose, 0.002833292
90, Prevote, 0.0036485
90, Precommit, 0.002565916
91, Commit, 0.010221375
0, NewRound, 0.005759875
0, Propose, 0.006806708
0, Prevote, 0.002828084
0, Precommit, 0.002498042
92, Commit, 0.012389125
92, NewHeight, 0.98767
92, NewRound, 0.003638125
92, Propose, 0.006927917
92, Prevote, 0.002922583
92, Precommit, 0.002464208
93, Commit, 0.009909875
93, NewHeight, 0.989997625
93, NewRound, 0.003276042
93, Propose, 0.004064917
93, Prevote, 0.001674625
93, Precommit, 0.002650709
94, Commit, 0.01192925
